
  ZVR, 3.52

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  1.50000000000E+09     ; 4.00000000000E+09   ; Hz                  ; 801       ; S21           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; domain=TIME gate=OFF; MAGNITUDE           ; dB        ; 1%            ; none

  time-domain           ; time-domain-start   ; time-domain-stop    ; td-unit   ; nof-points
  TIME                  ; 0.00000000000E+00   ; 5.00000000000E-08   ; s         ; 801 

  transformation-type   ; period              ; dielectric-epsilon  ; x-axis    
  CHIRP IMPULSE BANDPASS; 3.20000000000E-07s  ; none                ; time      

  sweep-mode-type       ; notlinear-meas-mode 
   3.83750000000E-08; -74.8664      
   3.84375000000E-08; -74.5598      
   3.85000000000E-08; -74.3625      
   3.85625000000E-08; -74.2745      
   3.86250000000E-08; -74.2961      
   3.86875000000E-08; -74.4285      
   3.87500000000E-08; -74.6735      
   3.88125000000E-08; -75.0335      
   3.88750000000E-08; -75.5114      
   3.89375000000E-08; -76.1091      
   3.90000000000E-08; -76.8278      
   3.90625000000E-08; -77.6662      
   3.91250000000E-08; -78.62        
   3.91875000000E-08; -79.6791      
   3.92500000000E-08; -80.8212      
   3.93125000000E-08; -81.9992      
   3.93750000000E-08; -83.1268      
   3.94375000000E-08; -84.0815      
   3.95000000000E-08; -84.7348      
   3.95625000000E-08; -84.9992      
   3.96250000000E-08; -84.8645      
   3.96875000000E-08; -84.3989      
   3.97500000000E-08; -83.7159      
   3.98125000000E-08; -82.9371      
   3.98750000000E-08; -82.1713      
   3.99375000000E-08; -81.5057      
   4.00000000000E-08; -80.999       
   4.00625000000E-08; -80.6791      
   4.01250000000E-08; -80.5483      
   4.01875000000E-08; -80.5869      
   4.02500000000E-08; -80.7533      
   4.03125000000E-08; -80.9857      
   4.03750000000E-08; -81.2122      
   4.04375000000E-08; -81.3653      
   4.05000000000E-08; -81.3961      
   4.05625000000E-08; -81.2813      
   4.06250000000E-08; -81.0275      
   4.06875000000E-08; -80.668       
   4.07500000000E-08; -80.2552      
   4.08125000000E-08; -79.8505      
   4.08750000000E-08; -79.5097      
   4.09375000000E-08; -79.2691      
   4.10000000000E-08; -79.1359      
   4.10625000000E-08; -79.0895      
   4.11250000000E-08; -79.0887      
   4.11875000000E-08; -79.084       
   4.12500000000E-08; -79.0294      
   4.13125000000E-08; -78.8915      
   4.13750000000E-08; -78.6549      
   4.14375000000E-08; -78.3239      
   4.15000000000E-08; -77.921       
   4.15625000000E-08; -77.4829      
   4.16250000000E-08; -77.0541      
   4.16875000000E-08; -76.678       
   4.17500000000E-08; -76.3902      
   4.18125000000E-08; -76.2154      
   4.18750000000E-08; -76.1683      
   4.19375000000E-08; -76.2568      
   4.20000000000E-08; -76.4832      
   4.20625000000E-08; -76.8414      
   4.21250000000E-08; -77.3092      
   4.21875000000E-08; -77.8367      
   4.22500000000E-08; -78.3435      
   4.23125000000E-08; -78.7368      
   4.23750000000E-08; -78.9381      
   4.24375000000E-08; -78.9029      
   4.25000000000E-08; -78.6301      
   4.25625000000E-08; -78.1588      
   4.26250000000E-08; -77.5567      
   4.26875000000E-08; -76.9069      
   4.27500000000E-08; -76.2964      
   4.28125000000E-08; -75.8015      
   4.28750000000E-08; -75.4747      
   4.29375000000E-08; -75.3427      
   4.30000000000E-08; -75.4148      
   4.30625000000E-08; -75.6902      
   4.31250000000E-08; -76.1625      
   4.31875000000E-08; -76.8211      
   4.32500000000E-08; -77.6515      
   4.33125000000E-08; -78.6363      
   4.33750000000E-08; -79.7564      
   4.34375000000E-08; -80.9931      
   4.35000000000E-08; -82.3293      
   4.35625000000E-08; -83.7518      
   4.36250000000E-08; -85.2539      
   4.36875000000E-08; -86.8393      
   4.37500000000E-08; -88.5259      
   4.38125000000E-08; -90.3342      
   4.38750000000E-08; -92.2241      
   4.39375000000E-08; -94.0752      
   4.40000000000E-08; -95.7345      
   4.40625000000E-08; -96.9843      
   4.41250000000E-08; -97.5807      
   4.41875000000E-08; -97.3892      
   4.42500000000E-08; -96.4907      
   4.43125000000E-08; -95.1257      
   4.43750000000E-08; -93.5626      
   4.44375000000E-08; -92.0371      
   4.45000000000E-08; -90.6532      
   4.45625000000E-08; -89.3838      
   4.46250000000E-08; -88.1803      
   4.46875000000E-08; -87.0035      
   4.47500000000E-08; -85.8292      
   4.48125000000E-08; -84.6486      
   4.48750000000E-08; -83.4679      
   4.49375000000E-08; -82.305       
   4.50000000000E-08; -81.1853      
   4.50625000000E-08; -80.137       
   4.51250000000E-08; -79.1879      
   4.51875000000E-08; -78.3624      
   4.52500000000E-08; -77.6803      
   4.53125000000E-08; -77.1557      
   4.53750000000E-08; -76.7965      
   4.54375000000E-08; -76.6032      
   4.55000000000E-08; -76.566       
   4.55625000000E-08; -76.6631      
   4.56250000000E-08; -76.8591      
   4.56875000000E-08; -77.1105      
   4.57500000000E-08; -77.3741      
   4.58125000000E-08; -77.6155      
   4.58750000000E-08; -77.8156      
   4.59375000000E-08; -77.9727      
   4.60000000000E-08; -78.1047      
   4.60625000000E-08; -78.2488      
   4.61250000000E-08; -78.4606      
