
  ZVR, 3.52

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  1.50000000000E+09     ; 4.00000000000E+09   ; Hz                  ; 801       ; S21           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; domain=TIME gate=OFF; MAGNITUDE           ; dB        ; 1%            ; none

  time-domain           ; time-domain-start   ; time-domain-stop    ; td-unit   ; nof-points
  TIME                  ; 0.00000000000E+00   ; 5.00000000000E-08   ; s         ; 801 

  transformation-type   ; period              ; dielectric-epsilon  ; x-axis    
  CHIRP IMPULSE BANDPASS; 3.20000000000E-07s  ; none                ; time      

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  time              ;  S21          
   0.00000000000E+00; -88.9627      
   6.25000000000E-11; -89.6091      
   1.25000000000E-10; -90.2413      
   1.87500000000E-10; -90.8667      
   2.50000000000E-10; -91.4939      
   3.12500000000E-10; -93.121       
   3.75000000000E-10; -94.8214      
   4.37500000000E-10; -96.5349      
   5.00000000000E-10; -98.1499      
   5.62500000000E-10; -99.5707      
   6.25000000000E-10; -100.717      
   6.87500000000E-10; -101.454      
   7.50000000000E-10; -101.544      
   8.12500000000E-10; -100.781      
   8.75000000000E-10; -99.237       
   9.37500000000E-10; -97.244       
   1.00000000000E-09; -95.1679      
   1.06250000000E-09; -93.2181      
   1.12500000000E-09; -91.4549      
   1.18750000000E-09; -89.8862      
   1.25000000000E-09; -88.5162      
   1.31250000000E-09; -87.3546      
   1.37500000000E-09; -86.4042      
   1.43750000000E-09; -85.6521      
   1.50000000000E-09; -85.0743      
   1.56250000000E-09; -84.6443      
   1.62500000000E-09; -84.3384      
   1.68750000000E-09; -84.1405      
   1.75000000000E-09; -84.0437      
   1.81250000000E-09; -84.051       
   1.87500000000E-09; -84.1737      
   1.93750000000E-09; -84.4282      
   2.00000000000E-09; -84.8291      
   2.06250000000E-09; -85.3797      
   2.12500000000E-09; -86.0669      
   2.18750000000E-09; -86.878       
   2.25000000000E-09; -87.8312      
   2.31250000000E-09; -88.9852      
   2.37500000000E-09; -90.395       
   2.43750000000E-09; -91.8243      
   2.50000000000E-09; -92.778       
   2.56250000000E-09; -93.0242      
   2.62500000000E-09; -92.6851      
   2.68750000000E-09; -92.0787      
   2.75000000000E-09; -91.3583      
   2.81250000000E-09; -90.3189      
   2.87500000000E-09; -88.7524      
   2.93750000000E-09; -86.8615      
   3.00000000000E-09; -85.1963      
   3.06250000000E-09; -84.2401      
   3.12500000000E-09; -84.0851      
   3.18750000000E-09; -82.69        
   3.25000000000E-09; -79.433       
   3.31250000000E-09; -75.2409      
   3.37500000000E-09; -71.0027      
   3.43750000000E-09; -67.089       
   3.50000000000E-09; -63.5735      
   3.56250000000E-09; -60.4343      
   3.62500000000E-09; -57.6298      
   3.68750000000E-09; -55.1313      
   3.75000000000E-09; -52.975       
   3.81250000000E-09; -51.1406      
   3.87500000000E-09; -49.5971      
   3.93750000000E-09; -48.3207      
   4.00000000000E-09; -47.2934      
   4.06250000000E-09; -46.5016      
   4.12500000000E-09; -45.9345      
   4.18750000000E-09; -45.5842      
   4.25000000000E-09; -45.4444      
   4.31250000000E-09; -45.5099      
   4.37500000000E-09; -45.7763      
   4.43750000000E-09; -46.239       
   4.50000000000E-09; -46.8921      
   4.56250000000E-09; -47.7275      
   4.62500000000E-09; -48.7328      
   4.68750000000E-09; -49.8889      
   4.75000000000E-09; -51.1683      
   4.81250000000E-09; -52.5324      
   4.87500000000E-09; -53.9298      
   4.93750000000E-09; -55.2975      
   5.00000000000E-09; -56.5653      
   5.06250000000E-09; -57.669       
   5.12500000000E-09; -58.5666      
   5.18750000000E-09; -59.2521      
   5.25000000000E-09; -59.7558      
   5.31250000000E-09; -60.1316      
   5.37500000000E-09; -60.4385      
   5.43750000000E-09; -60.7291      
   5.50000000000E-09; -61.0456      
   5.56250000000E-09; -61.4213      
   5.62500000000E-09; -61.884       
   5.68750000000E-09; -62.4582      
   5.75000000000E-09; -63.1666      
   5.81250000000E-09; -64.0311      
   5.87500000000E-09; -65.0673      
   5.93750000000E-09; -66.2648      
   6.00000000000E-09; -67.5504      
   6.06250000000E-09; -68.804       
   6.12500000000E-09; -69.8998      
   6.18750000000E-09; -70.7068      
   6.25000000000E-09; -71.1006      
   6.31250000000E-09; -71.0056      
   6.37500000000E-09; -70.4377      
   6.43750000000E-09; -69.5107      
   6.50000000000E-09; -68.4036      
   6.56250000000E-09; -67.3042      
   6.62500000000E-09; -66.3205      
   6.68750000000E-09; -65.4721      
   6.75000000000E-09; -64.7483      
   6.81250000000E-09; -64.1366      
   6.87500000000E-09; -63.6288      
   6.93750000000E-09; -63.2206      
   7.00000000000E-09; -62.9095      
   7.06250000000E-09; -62.6935      
   7.12500000000E-09; -62.5703      
   7.18750000000E-09; -62.5373      
   7.25000000000E-09; -62.5922      
   7.31250000000E-09; -62.734       
   7.37500000000E-09; -62.9633      
   7.43750000000E-09; -63.2821      
   7.50000000000E-09; -63.6926      
   7.56250000000E-09; -64.1926      
   7.62500000000E-09; -64.7669      
   7.68750000000E-09; -65.3757      
   7.75000000000E-09; -65.9492      
   7.81250000000E-09; -66.4017      
   7.87500000000E-09; -66.6571      
   7.93750000000E-09; -66.669       
   8.00000000000E-09; -66.4301      
   8.06250000000E-09; -65.972       
   8.12500000000E-09; -65.3573      
   8.18750000000E-09; -64.6002      
   8.25000000000E-09; -63.9907      
   8.31250000000E-09; -63.384       
   8.37500000000E-09; -62.9711      
   8.43750000000E-09; -62.7483      
   8.50000000000E-09; -62.7413      
   8.56250000000E-09; -62.9718      
   8.62500000000E-09; -63.4647      
   8.68750000000E-09; -64.2474      
   8.75000000000E-09; -65.3123      
   8.81250000000E-09; -66.4771      
   8.87500000000E-09; -67.4925      
   8.93750000000E-09; -68.1533      
   9.00000000000E-09; -68.2858      
   9.06250000000E-09; -67.806       
   9.12500000000E-09; -66.7651      
   9.18750000000E-09; -65.32        
   9.25000000000E-09; -63.6607      
   9.31250000000E-09; -61.9742      
   9.37500000000E-09; -60.4532      
   9.43750000000E-09; -59.1636      
   9.50000000000E-09; -58.083       
   9.56250000000E-09; -57.1841      
   9.62500000000E-09; -56.447       
   9.68750000000E-09; -55.8575      
   9.75000000000E-09; -55.4059      
   9.81250000000E-09; -55.0847      
   9.87500000000E-09; -54.8875      
   9.93750000000E-09; -54.8085      
   1.00000000000E-08; -54.8419      
   1.00625000000E-08; -54.9812      
   1.01250000000E-08; -55.22        
   1.01875000000E-08; -55.5512      
   1.02500000000E-08; -55.9681      
   1.03125000000E-08; -56.4639      
   1.03750000000E-08; -57.0326      
   1.04375000000E-08; -57.6692      
   1.05000000000E-08; -58.3699      
   1.05625000000E-08; -59.1316      
   1.06250000000E-08; -59.9517      
   1.06875000000E-08; -60.826       
   1.07500000000E-08; -61.7466      
   1.08125000000E-08; -62.6989      
   1.08750000000E-08; -63.6593      
   1.09375000000E-08; -64.5959      
   1.10000000000E-08; -65.4716      
   1.10625000000E-08; -66.2503      
   1.11250000000E-08; -66.903       
   1.11875000000E-08; -67.4137      
   1.12500000000E-08; -67.7833      
   1.13125000000E-08; -68.0308      
   1.13750000000E-08; -68.1898      
   1.14375000000E-08; -68.3005      
   1.15000000000E-08; -68.4004      
   1.15625000000E-08; -68.516       
   1.16250000000E-08; -68.6594      
   1.16875000000E-08; -68.8305      
   1.17500000000E-08; -69.0198      
   1.18125000000E-08; -69.2119      
   1.18750000000E-08; -69.3882      
   1.19375000000E-08; -69.5303      
   1.20000000000E-08; -69.6228      
   1.20625000000E-08; -69.6569      
   1.21250000000E-08; -69.6316      
   1.21875000000E-08; -69.5543      
   1.22500000000E-08; -69.4388      
   1.23125000000E-08; -69.3029      
   1.23750000000E-08; -69.1652      
   1.24375000000E-08; -69.0425      
   1.25000000000E-08; -68.9467      
   1.25625000000E-08; -68.8823      
   1.26250000000E-08; -68.844       
   1.26875000000E-08; -68.8173      
   1.27500000000E-08; -68.7807      
   1.28125000000E-08; -68.7102      
   1.28750000000E-08; -68.5841      
   1.29375000000E-08; -68.3881      
   1.30000000000E-08; -68.1183      
   1.30625000000E-08; -67.7828      
   1.31250000000E-08; -67.4013      
   1.31875000000E-08; -67.0021      
   1.32500000000E-08; -66.6177      
   1.33125000000E-08; -66.2813      
   1.33750000000E-08; -66.0235      
   1.34375000000E-08; -65.8719      
   1.35000000000E-08; -65.8518      
   1.35625000000E-08; -65.9872      
   1.36250000000E-08; -66.2997      
   1.36875000000E-08; -66.8006      
   1.37500000000E-08; -67.4622      
   1.38125000000E-08; -68.1732      
   1.38750000000E-08; -68.7623      
   1.39375000000E-08; -69.0751      
   1.40000000000E-08; -69.0106      
   1.40625000000E-08; -68.5413      
   1.41250000000E-08; -67.7162      
   1.41875000000E-08; -66.6371      
   1.42500000000E-08; -65.4271      
   1.43125000000E-08; -64.2129      
   1.43750000000E-08; -63.1143      
   1.44375000000E-08; -62.2052      
   1.45000000000E-08; -61.5018      
   1.45625000000E-08; -60.9939      
   1.46250000000E-08; -60.6645      
   1.46875000000E-08; -60.4955      
   1.47500000000E-08; -60.4693      
   1.48125000000E-08; -60.5685      
   1.48750000000E-08; -60.776       
   1.49375000000E-08; -61.0745      
   1.50000000000E-08; -61.4469      
   1.50625000000E-08; -61.8757      
   1.51250000000E-08; -62.3437      
   1.51875000000E-08; -62.8331      
   1.52500000000E-08; -63.3263      
   1.53125000000E-08; -63.8056      
   1.53750000000E-08; -64.2543      
   1.54375000000E-08; -64.6577      
   1.55000000000E-08; -65.0047      
   1.55625000000E-08; -65.2892      
   1.56250000000E-08; -65.5105      
   1.56875000000E-08; -65.6741      
   1.57500000000E-08; -65.7912      
   1.58125000000E-08; -65.8782      
   1.58750000000E-08; -65.9553      
   1.59375000000E-08; -66.0449      
   1.60000000000E-08; -66.1703      
   1.60625000000E-08; -66.3552      
   1.61250000000E-08; -66.6236      
   1.61875000000E-08; -67.0019      
   1.62500000000E-08; -67.5214      
   1.63125000000E-08; -68.2197      
   1.63750000000E-08; -69.1363      
   1.64375000000E-08; -70.2566      
   1.65000000000E-08; -71.3697      
   1.65625000000E-08; -72.2147      
   1.66250000000E-08; -72.6017      
   1.66875000000E-08; -72.43        
   1.67500000000E-08; -71.7232      
   1.68125000000E-08; -70.6101      
   1.68750000000E-08; -69.2601      
   1.69375000000E-08; -67.8307      
   1.70000000000E-08; -66.4751      
   1.70625000000E-08; -65.3641      
   1.71250000000E-08; -64.5566      
   1.71875000000E-08; -64.0376      
   1.72500000000E-08; -63.7856      
   1.73125000000E-08; -63.7833      
   1.73750000000E-08; -64.0178      
   1.74375000000E-08; -64.4783      
   1.75000000000E-08; -65.1541      
   1.75625000000E-08; -66.0308      
   1.76250000000E-08; -67.0843      
   1.76875000000E-08; -68.2704      
   1.77500000000E-08; -69.5138      
   1.78125000000E-08; -70.7047      
   1.78750000000E-08; -71.7086      
   1.79375000000E-08; -72.3936      
   1.80000000000E-08; -72.6752      
   1.80625000000E-08; -72.5539      
   1.81250000000E-08; -72.1155      
   1.81875000000E-08; -71.4929      
   1.82500000000E-08; -70.823       
   1.83125000000E-08; -70.2172      
   1.83750000000E-08; -69.7501      
   1.84375000000E-08; -69.4634      
   1.85000000000E-08; -69.3778      
   1.85625000000E-08; -69.5032      
   1.86250000000E-08; -69.8431      
   1.86875000000E-08; -70.3954      
   1.87500000000E-08; -71.1499      
   1.88125000000E-08; -72.0818      
   1.88750000000E-08; -73.1468      
   1.89375000000E-08; -74.2838      
   1.90000000000E-08; -75.4218      
   1.90625000000E-08; -76.4859      
   1.91250000000E-08; -77.4035      
   1.91875000000E-08; -78.1168      
   1.92500000000E-08; -78.6006      
   1.93125000000E-08; -78.876       
   1.93750000000E-08; -79.0113      
   1.94375000000E-08; -79.1002      
   1.95000000000E-08; -79.2243      
   1.95625000000E-08; -79.4302      
   1.96250000000E-08; -79.7349      
   1.96875000000E-08; -80.1408      
   1.97500000000E-08; -80.648       
   1.98125000000E-08; -81.2613      
   1.98750000000E-08; -81.9944      
   1.99375000000E-08; -82.8722      
   2.00000000000E-08; -83.9316      
   2.00625000000E-08; -85.2168      
   2.01250000000E-08; -86.7319      
   2.01875000000E-08; -88.3267      
   2.02500000000E-08; -89.8462      
   2.03125000000E-08; -91.1442      
   2.03750000000E-08; -92.0378      
   2.04375000000E-08; -92.3344      
   2.05000000000E-08; -91.9142      
   2.05625000000E-08; -90.8135      
   2.06250000000E-08; -89.2246      
   2.06875000000E-08; -87.4365      
   2.07500000000E-08; -85.739       
   2.08125000000E-08; -84.184       
   2.08750000000E-08; -82.7387      
   2.09375000000E-08; -81.3766      
   2.10000000000E-08; -80.0826      
   2.10625000000E-08; -78.8499      
   2.11250000000E-08; -77.6759      
   2.11875000000E-08; -76.5593      
   2.12500000000E-08; -75.4994      
   2.13125000000E-08; -74.496       
   2.13750000000E-08; -73.551       
   2.14375000000E-08; -72.6681      
   2.15000000000E-08; -71.853       
   2.15625000000E-08; -71.1127      
   2.16250000000E-08; -70.4546      
   2.16875000000E-08; -69.8856      
   2.17500000000E-08; -69.4108      
   2.18125000000E-08; -69.0326      
   2.18750000000E-08; -68.7508      
   2.19375000000E-08; -68.5619      
   2.20000000000E-08; -68.4601      
   2.20625000000E-08; -68.4376      
   2.21250000000E-08; -68.4857      
   2.21875000000E-08; -68.5956      
   2.22500000000E-08; -68.76        
   2.23125000000E-08; -68.9733      
   2.23750000000E-08; -69.2326      
   2.24375000000E-08; -69.5378      
   2.25000000000E-08; -69.8914      
   2.25625000000E-08; -70.298       
   2.26250000000E-08; -70.7628      
   2.26875000000E-08; -71.2904      
   2.27500000000E-08; -71.8829      
   2.28125000000E-08; -72.5385      
   2.28750000000E-08; -73.2501      
   2.29375000000E-08; -74.005       
   2.30000000000E-08; -74.7853      
   2.30625000000E-08; -75.569       
   2.31250000000E-08; -76.3326      
   2.31875000000E-08; -77.0542      
   2.32500000000E-08; -77.7172      
   2.33125000000E-08; -78.3143      
   2.33750000000E-08; -78.8492      
   2.34375000000E-08; -79.3371      
   2.35000000000E-08; -79.8015      
   2.35625000000E-08; -80.2695      
   2.36250000000E-08; -80.7653      
   2.36875000000E-08; -81.3016      
   2.37500000000E-08; -81.8684      
   2.38125000000E-08; -82.4203      
   2.38750000000E-08; -82.8772      
   2.39375000000E-08; -83.1463      
   2.40000000000E-08; -83.1527      
   2.40625000000E-08; -82.8627      
   2.41250000000E-08; -82.2912      
   2.41875000000E-08; -81.4939      
   2.42500000000E-08; -80.5487      
   2.43125000000E-08; -79.5385      
   2.43750000000E-08; -78.5379      
   2.44375000000E-08; -77.6018      
   2.45000000000E-08; -76.7582      
   2.45625000000E-08; -76.0133      
   2.46250000000E-08; -75.362       
   2.46875000000E-08; -74.7963      
   2.47500000000E-08; -74.3101      
   2.48125000000E-08; -73.9018      
   2.48750000000E-08; -73.5743      
   2.49375000000E-08; -73.3347      
   2.50000000000E-08; -73.1932      
   2.50625000000E-08; -73.1604      
   2.51250000000E-08; -73.2437      
   2.51875000000E-08; -73.4419      
   2.52500000000E-08; -73.7362      
   2.53125000000E-08; -74.0831      
   2.53750000000E-08; -74.4158      
   2.54375000000E-08; -74.6568      
   2.55000000000E-08; -74.7364      
   2.55625000000E-08; -74.6075      
   2.56250000000E-08; -74.2573      
   2.56875000000E-08; -73.7104      
   2.57500000000E-08; -73.0234      
   2.58125000000E-08; -72.2726      
   2.58750000000E-08; -71.5382      
   2.59375000000E-08; -70.8897      
   2.60000000000E-08; -70.3762      
   2.60625000000E-08; -70.0274      
   2.61250000000E-08; -69.861       
   2.61875000000E-08; -69.8879      
   2.62500000000E-08; -70.1168      
   2.63125000000E-08; -70.5548      
   2.63750000000E-08; -71.2076      
   2.64375000000E-08; -72.0784      
   2.65000000000E-08; -73.164       
   2.65625000000E-08; -74.4452      
   2.66250000000E-08; -75.8635      
   2.66875000000E-08; -77.2941      
   2.67500000000E-08; -78.5377      
   2.68125000000E-08; -79.3484      
   2.68750000000E-08; -79.5218      
   2.69375000000E-08; -79.0146      
   2.70000000000E-08; -77.9728      
   2.70625000000E-08; -76.6322      
   2.71250000000E-08; -75.2081      
   2.71875000000E-08; -73.8525      
   2.72500000000E-08; -72.6545      
   2.73125000000E-08; -71.6497      
   2.73750000000E-08; -70.8415      
   2.74375000000E-08; -70.2189      
   2.75000000000E-08; -69.7638      
   2.75625000000E-08; -69.4533      
   2.76250000000E-08; -69.2611      
   2.76875000000E-08; -69.1057      
   2.77500000000E-08; -69.0674      
   2.78125000000E-08; -69.0571      
   2.78750000000E-08; -69.0503      
   2.79375000000E-08; -69.0304      
   2.80000000000E-08; -68.9913      
   2.80625000000E-08; -68.9373      
   2.81250000000E-08; -68.8821      
   2.81875000000E-08; -68.8466      
   2.82500000000E-08; -68.8549      
   2.83125000000E-08; -68.9319      
   2.83750000000E-08; -69.0997      
   2.84375000000E-08; -69.3758      
   2.85000000000E-08; -69.771       
   2.85625000000E-08; -70.2901      
   2.86250000000E-08; -70.9315      
   2.86875000000E-08; -71.6887      
   2.87500000000E-08; -72.5527      
   2.88125000000E-08; -73.5142      
   2.88750000000E-08; -74.5671      
   2.89375000000E-08; -75.7117      
   2.90000000000E-08; -76.9561      
   2.90625000000E-08; -78.3095      
   2.91250000000E-08; -79.7346      
   2.91875000000E-08; -81.0722      
   2.92500000000E-08; -82.1149      
   2.93125000000E-08; -82.6944      
   2.93750000000E-08; -82.7214      
   2.94375000000E-08; -82.2177      
   2.95000000000E-08; -81.3021      
   2.95625000000E-08; -80.1366      
   2.96250000000E-08; -78.8813      
   2.96875000000E-08; -77.693       
   2.97500000000E-08; -76.7154      
   2.98125000000E-08; -76.0031      
   2.98750000000E-08; -75.547       
   2.99375000000E-08; -75.3211      
   3.00000000000E-08; -75.2935      
   3.00625000000E-08; -75.4276      
   3.01250000000E-08; -75.6818      
   3.01875000000E-08; -76.0123      
   3.02500000000E-08; -76.3774      
   3.03125000000E-08; -76.7416      
   3.03750000000E-08; -77.079       
   3.04375000000E-08; -77.3774      
   3.05000000000E-08; -77.6401      
   3.05625000000E-08; -77.8865      
   3.06250000000E-08; -78.1489      
   3.06875000000E-08; -78.4649      
   3.07500000000E-08; -78.8669      
   3.08125000000E-08; -79.3734      
   3.08750000000E-08; -79.9845      
   3.09375000000E-08; -80.6819      
   3.10000000000E-08; -81.4356      
   3.10625000000E-08; -82.2117      
   3.11250000000E-08; -82.9813      
   3.11875000000E-08; -83.7248      
   3.12500000000E-08; -84.4294      
   3.13125000000E-08; -85.0719      
   3.13750000000E-08; -85.5833      
   3.14375000000E-08; -85.8398      
   3.15000000000E-08; -85.7313      
   3.15625000000E-08; -85.2266      
   3.16250000000E-08; -84.3728      
   3.16875000000E-08; -83.2617      
   3.17500000000E-08; -81.9975      
   3.18125000000E-08; -80.6774      
   3.18750000000E-08; -79.3885      
   3.19375000000E-08; -78.2106      
   3.20000000000E-08; -77.21        
   3.20625000000E-08; -76.4223      
   3.21250000000E-08; -75.8549      
   3.21875000000E-08; -75.5007      
   3.22500000000E-08; -75.3464      
   3.23125000000E-08; -75.3752      
   3.23750000000E-08; -75.5678      
   3.24375000000E-08; -75.9016      
   3.25000000000E-08; -76.351       
   3.25625000000E-08; -76.888       
   3.26250000000E-08; -77.4821      
   3.26875000000E-08; -78.1005      
   3.27500000000E-08; -78.7073      
   3.28125000000E-08; -79.2644      
   3.28750000000E-08; -79.7335      
   3.29375000000E-08; -80.0811      
   3.30000000000E-08; -80.2841      
   3.30625000000E-08; -80.3323      
   3.31250000000E-08; -80.2266      
   3.31875000000E-08; -79.9753      
   3.32500000000E-08; -79.5902      
   3.33125000000E-08; -79.0865      
   3.33750000000E-08; -78.4826      
   3.34375000000E-08; -77.8004      
   3.35000000000E-08; -77.0639      
   3.35625000000E-08; -76.2969      
   3.36250000000E-08; -75.5217      
   3.36875000000E-08; -74.7588      
   3.37500000000E-08; -74.0277      
   3.38125000000E-08; -73.3469      
   3.38750000000E-08; -72.7341      
   3.39375000000E-08; -72.2054      
   3.40000000000E-08; -71.7749      
   3.40625000000E-08; -71.4545      
   3.41250000000E-08; -71.2534      
   3.41875000000E-08; -71.1784      
   3.42500000000E-08; -71.2346      
   3.43125000000E-08; -71.4255      
   3.43750000000E-08; -71.7536      
   3.44375000000E-08; -72.2199      
   3.45000000000E-08; -72.8245      
   3.45625000000E-08; -73.5655      
   3.46250000000E-08; -74.4387      
   3.46875000000E-08; -75.437       
   3.47500000000E-08; -76.55        
   3.48125000000E-08; -77.7659      
   3.48750000000E-08; -79.0729      
   3.49375000000E-08; -80.4623      
   3.50000000000E-08; -81.9294      
   3.50625000000E-08; -83.4738      
   3.51250000000E-08; -85.0909      
   3.51875000000E-08; -86.7443      
   3.52500000000E-08; -88.3377      
   3.53125000000E-08; -89.7485      
   3.53750000000E-08; -90.8586      
   3.54375000000E-08; -91.5462      
   3.55000000000E-08; -91.6952      
   3.55625000000E-08; -91.2441      
   3.56250000000E-08; -90.2426      
   3.56875000000E-08; -88.8545      
   3.57500000000E-08; -87.2984      
   3.58125000000E-08; -85.7581      
   3.58750000000E-08; -84.3162      
   3.59375000000E-08; -82.9908      
   3.60000000000E-08; -81.7857      
   3.60625000000E-08; -80.7061      
   3.61250000000E-08; -79.7598      
   3.61875000000E-08; -78.9544      
   3.62500000000E-08; -78.296       
   3.63125000000E-08; -77.7885      
   3.63750000000E-08; -77.435       
   3.64375000000E-08; -77.2389      
   3.65000000000E-08; -77.2053      
   3.65625000000E-08; -77.3422      
   3.66250000000E-08; -77.6623      
   3.66875000000E-08; -78.185       
   3.67500000000E-08; -78.9387      
   3.68125000000E-08; -79.9623      
   3.68750000000E-08; -81.2822      
   3.69375000000E-08; -82.7408      
   3.70000000000E-08; -84.1017      
   3.70625000000E-08; -85.1976      
   3.71250000000E-08; -85.8782      
   3.71875000000E-08; -86.0507      
   3.72500000000E-08; -85.7243      
   3.73125000000E-08; -85.0039      
   3.73750000000E-08; -84.0432      
   3.74375000000E-08; -83.0229      
   3.75000000000E-08; -82.2445      
   3.75625000000E-08; -81.8529      
   3.76250000000E-08; -81.8207      
   3.76875000000E-08; -82.1092      
   3.77500000000E-08; -82.6772      
   3.78125000000E-08; -83.4737      
   3.78750000000E-08; -84.4345      
   3.79375000000E-08; -85.477       
   3.80000000000E-08; -86.4808      
   3.80625000000E-08; -87.2658      
   3.81250000000E-08; -87.6188      
   3.81875000000E-08; -87.3904      
   3.82500000000E-08; -86.5942      
   3.83125000000E-08; -85.3986      
